 2, 3.20000E-03, 5.00000E-03, 8.80000E-03, 2.00000E-02, 1.15000E-02, 2.00000E-02, 2.10000E-02, 2.70000E-02, 3.00000E-02, 3.20000E-02, 2.10000E-02, 1.50000E-01,0.0,0.0,0.0,0.0
 2, 3.20000E-03, 3.75000E-03, 6.40000E-03, 7.00000E-03, 1.95000E-02, 1.95000E-02, 7.00000E-02, 1.00000E-01, 8.50000E-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 1, 5.70000E-03, 5.20000E-03, 5.20000E-03, 6.40000E-03, 1.10000E-02, 1.10000E-02, 1.25000E-02, 2.60000E-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 2, 3.65000E-03, 4.40000E-03, 4.80000E-03, 1.05000E-02, 1.25000E-02, 1.50000E-02, 4.80000E-02, 2.80000E-02, 1.00000E-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 1, 2.80000E-03, 3.80000E-03, 1.10000E-02, 9.60000E-03, 1.30000E-02, 1.65000E-02, 5.50000E-02, 4.00000E-02, 6.00000E-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 6, 4.50000E-03, 6.20000E-03, 5.10000E-03, 8.40000E-03, 9.60000E-03, 8.60000E-03, 2.10000E-02, 1.10000E-01, 9.00000E-02, 6.50000E-02,0.0,0.0,0.0,0.0,0.0,0.0
 2, 7.20000E-03, 5.30000E-03, 6.20000E-03, 9.00000E-03, 8.20000E-03, 1.10000E-02, 8.20000E-03, 1.70000E-02, 4.00000E-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 0, 3.90000E-03, 5.20000E-03, 6.80000E-03, 6.40000E-03, 1.00000E-02, 1.85000E-02, 1.50000E-02, 2.00000E-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 3, 6.20000E-03, 7.80000E-03, 7.80000E-03, 1.35000E-02, 1.25000E-02, 9.40000E-03, 1.10000E-02, 1.15000E-02, 1.90000E-02, 2.00000E-02, 2.80000E-02, 4.20000E-02, 1.20000E-01,0.0,0.0,0.0
 0, 6.00000E-03, 8.20000E-03, 4.50000E-03, 8.40000E-03, 1.25000E-02, 1.00000E-02, 1.00000E-02, 9.40000E-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 0, 4.60000E-03, 6.40000E-03, 8.00000E-03, 8.60000E-03, 8.00000E-03, 9.00000E-03, 1.80000E-02, 1.55000E-02, 3.20000E-02, 1.00000E-01,0.0,0.0,0.0,0.0,0.0,0.0
 5, 3.95000E-03, 5.70000E-03, 5.30000E-03, 9.00000E-03, 8.40000E-03, 1.10000E-02, 2.50000E-02, 3.80000E-02, 8.50000E-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 0, 2.28000E-03, 3.35000E-03, 4.80000E-03, 2.80000E-02, 3.60000E-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 3, 7.60000E-03, 1.00000E-02, 6.60000E-03, 9.40000E-03, 7.20000E-03, 2.00000E-02, 1.05000E-02, 1.25000E-02, 1.15000E-02, 2.30000E-02, 2.80000E-02,0.0,0.0,0.0,0.0,0.0
 4, 5.80000E-03, 7.00000E-03, 7.80000E-03, 6.20000E-03, 6.40000E-03, 1.55000E-02, 1.65000E-02, 2.10000E-02, 1.40000E-02, 5.00000E-02,0.0,0.0,0.0,0.0,0.0,0.0
 0, 1.34000E-03, 6.80000E-03, 1.55000E-02, 4.00000E-02, 7.00000E-02, 9.00000E-02, 3.50000E-01, 8.50000E-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 0, 2.36000E-03, 4.30000E-03, 9.20000E-03, 1.45000E-02, 1.90000E-02, 9.80000E-03, 3.80000E-02, 3.80000E-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 2, 3.05000E-03, 6.20000E-03, 6.80000E-03, 1.20000E-02, 8.40000E-03, 1.05000E-02, 2.10000E-02, 2.90000E-02, 2.20000E-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 0, 4.60000E-03, 5.00000E-03, 5.60000E-03, 7.60000E-03, 1.40000E-02, 1.90000E-02, 3.20000E-02, 2.80000E-02, 3.40000E-02, 6.50000E-02, 4.00000E-02, 7.50000E-02, 5.00000E-02,0.0,0.0,0.0
 4, 3.70000E-03, 4.20000E-03, 7.20000E-03, 1.20000E-02, 1.90000E-02, 1.60000E-02, 1.40000E-02, 3.00000E-02, 3.20000E-02, 7.50000E-02, 9.50000E-02, 1.70000E-01, 4.10000E-01,0.0,0.0,0.0
 0, 4.00000E-03, 5.60000E-03, 6.80000E-03, 7.40000E-03, 8.80000E-03, 9.00000E-03, 1.40000E-02, 2.10000E-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 2, 3.60000E-03, 4.00000E-03, 7.60000E-03, 7.40000E-03, 1.60000E-02, 9.20000E-03, 2.10000E-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 0, 4.90000E-03, 8.60000E-03, 6.20000E-03, 5.40000E-03, 1.40000E-02, 9.00000E-03, 2.60000E-02, 1.25000E-02, 5.00000E-02, 4.20000E-02, 4.60000E-02,0.0,0.0,0.0,0.0,0.0
 7, 2.48000E-03, 9.20000E-03, 1.15000E-02, 1.70000E-02, 2.20000E-02, 1.35000E-02, 1.90000E-02, 2.00000E-02, 1.95000E-02, 3.60000E-02, 3.20000E-02, 5.50000E-02, 1.80000E-01,0.0,0.0,0.0
 1, 2.96000E-03, 4.10000E-03, 8.20000E-03, 1.15000E-02, 2.30000E-02, 1.80000E-02, 3.00000E-02, 4.40000E-02, 3.60000E-02, 2.80000E-02, 1.00000E-01,0.0,0.0,0.0,0.0,0.0
 0, 4.20000E-03, 5.50000E-03, 6.00000E-03, 5.70000E-03, 8.00000E-03, 1.60000E-02, 2.40000E-02, 4.00000E-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 3, 4.20000E-03, 5.60000E-03, 7.20000E-03, 6.80000E-03, 8.40000E-03, 1.05000E-02, 1.70000E-02, 2.60000E-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 2, 2.36000E-03, 7.80000E-03, 8.40000E-03, 1.15000E-02, 1.20000E-02, 1.70000E-02, 1.45000E-02, 5.00000E-02, 3.60000E-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 0, 2.60000E-03, 4.20000E-03, 6.60000E-03, 1.15000E-02, 1.55000E-02, 2.50000E-02, 3.80000E-02, 4.40000E-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 0, 4.50000E-03, 4.90000E-03, 6.40000E-03, 6.80000E-03, 8.60000E-03, 1.00000E-02, 2.00000E-02, 3.40000E-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 4, 4.30000E-03, 5.00000E-03, 6.80000E-03, 5.70000E-03, 7.20000E-03, 2.00000E-02, 3.00000E-02, 3.00000E-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 1, 3.20000E-03, 7.00000E-03, 6.60000E-03, 9.60000E-03, 1.30000E-02, 1.05000E-02, 1.40000E-02, 1.60000E-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 0, 2.42000E-03, 4.20000E-03, 4.80000E-03, 1.25000E-02, 1.75000E-02, 2.00000E-01, 1.10000E-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 1, 3.20000E-03, 2.74000E-03, 9.80000E-03, 1.05000E-02, 1.50000E-02, 2.20000E-02, 6.50000E-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 5, 3.30000E-03, 3.25000E-03, 1.05000E-02, 1.40000E-02, 1.50000E-02, 1.75000E-02, 1.55000E-02, 2.00000E-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 0, 5.00000E-03, 4.60000E-03, 6.20000E-03, 7.60000E-03, 7.80000E-03, 1.35000E-02, 2.10000E-02, 4.80000E-02, 4.40000E-02, 7.00000E-02,0.0,0.0,0.0,0.0,0.0,0.0
 1, 6.00000E-03, 6.60000E-03, 7.80000E-03, 1.05000E-02, 7.40000E-03, 1.35000E-02, 2.80000E-02, 1.85000E-02, 1.85000E-02, 1.35000E-02, 3.80000E-02, 3.80000E-02,0.0,0.0,0.0,0.0
 0, 4.30000E-03, 4.70000E-03, 4.30000E-03, 1.25000E-02, 1.40000E-02, 1.75000E-02, 1.55000E-02, 2.00000E-02, 9.50000E-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 2, 3.20000E-03, 4.20000E-03, 1.45000E-02, 1.15000E-02, 2.00000E-02, 1.75000E-02, 1.90000E-02, 2.00000E-02, 3.00000E-02, 5.50000E-02, 3.60000E-02, 5.00000E-02,0.0,0.0,0.0,0.0
 4, 7.60000E-03, 1.25000E-02, 9.20000E-03, 1.75000E-02, 8.80000E-03, 1.70000E-02, 1.35000E-02, 1.65000E-02, 1.50000E-02, 2.00000E-02, 2.70000E-02, 3.80000E-02, 1.45000E-02, 3.20000E-02, 2.30000E-02,0.0
 1, 2.72000E-03, 3.65000E-03, 1.05000E-02, 2.80000E-02, 1.35000E-02, 2.30000E-02, 3.80000E-02, 3.20000E-02, 1.80000E-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 0, 3.15000E-03, 6.20000E-03, 5.70000E-03, 1.30000E-02, 1.20000E-02, 1.15000E-02, 1.40000E-02, 3.40000E-02, 9.50000E-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 1, 2.90000E-03, 4.90000E-03, 8.80000E-03, 6.60000E-03, 1.10000E-02, 1.95000E-02, 1.65000E-02, 1.70000E-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 0, 5.60000E-03, 6.00000E-03, 6.80000E-03, 7.00000E-03, 6.80000E-03, 6.80000E-03, 1.65000E-02, 3.20000E-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 0, 2.72000E-03, 7.40000E-03, 8.80000E-03, 9.20000E-03, 1.40000E-02, 1.75000E-02, 1.85000E-02, 3.00000E-02, 2.90000E-02, 5.50000E-02, 1.30000E-01, 4.30000E-01, 3.30000E-01, 2.50000E-01,0.0,0.0
 0, 4.30000E-03, 6.80000E-03, 6.80000E-03, 1.60000E-02, 1.00000E-02, 1.90000E-02, 1.80000E-02, 1.65000E-02, 2.40000E-02, 3.40000E-02, 3.40000E-02, 2.60000E-02, 6.00000E-02, 1.00000E-01,0.0,0.0
 8, 7.40000E-03, 6.80000E-03, 1.05000E-02, 1.55000E-02, 9.40000E-03, 1.15000E-02, 1.35000E-02, 1.50000E-02, 1.15000E-02, 1.55000E-02, 3.40000E-02, 3.40000E-02, 1.10000E-01,0.0,0.0,0.0
 0, 3.80000E-03, 4.90000E-03, 4.30000E-03, 5.50000E-03, 1.60000E-02, 2.40000E-02, 4.40000E-02, 6.30000E-01, 6.80000E-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 2, 4.10000E-03, 4.70000E-03, 8.00000E-03, 7.20000E-03, 1.20000E-02, 1.15000E-02, 2.70000E-02, 3.20000E-02, 4.00000E-02, 3.40000E-02,0.0,0.0,0.0,0.0,0.0,0.0
 1, 4.60000E-03, 4.60000E-03, 6.60000E-03, 8.80000E-03, 1.35000E-02, 1.40000E-02, 1.35000E-02, 2.00000E-02, 2.30000E-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 2, 4.80000E-03, 4.70000E-03, 6.40000E-03, 1.25000E-02, 1.35000E-02, 1.10000E-02, 1.65000E-02, 2.30000E-02, 1.60000E-02, 2.60000E-02,0.0,0.0,0.0,0.0,0.0,0.0
 0, 2.64000E-03, 3.60000E-03, 6.60000E-03, 8.40000E-03, 2.00000E-02, 3.60000E-02, 5.10000E-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 0, 3.85000E-03, 5.60000E-03, 5.40000E-03, 1.05000E-02, 1.90000E-02, 1.55000E-02, 1.60000E-02, 2.10000E-02, 3.00000E-02, 3.80000E-02, 7.00000E-02, 1.60000E-01,0.0,0.0,0.0,0.0
 5, 9.60000E-03, 5.20000E-03, 8.80000E-03, 1.10000E-02, 1.10000E-02, 9.40000E-03, 1.90000E-02, 1.80000E-02, 1.95000E-02, 2.30000E-02, 2.30000E-02, 2.40000E-02, 3.60000E-02,0.0,0.0,0.0
 0, 2.12000E-03, 6.60000E-03, 7.40000E-03, 1.30000E-02, 1.45000E-02, 2.20000E-02, 1.55000E-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 2, 2.66000E-03, 6.80000E-03, 9.60000E-03, 8.40000E-03, 9.00000E-03, 9.60000E-03, 2.00000E-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 2, 4.30000E-03, 5.40000E-03, 8.80000E-03, 8.80000E-03, 1.25000E-02, 1.55000E-02, 1.95000E-02, 2.50000E-02, 2.30000E-02, 2.40000E-02, 3.00000E-02, 1.10000E-01, 2.60000E-01,0.0,0.0,0.0
 5, 5.10000E-03, 6.20000E-03, 3.85000E-03, 5.40000E-03, 9.60000E-03, 1.50000E-02, 2.40000E-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 0, 4.90000E-03, 6.00000E-03, 5.00000E-03, 9.60000E-03, 9.80000E-03, 1.15000E-02, 1.75000E-02, 4.40000E-02, 6.00000E-02, 6.50000E-02, 3.40000E-02, 7.50000E-02, 1.50000E-01,0.0,0.0,0.0
 2, 5.30000E-03, 7.40000E-03, 7.40000E-03, 9.40000E-03, 7.40000E-03, 1.05000E-02, 8.20000E-03, 1.25000E-02, 6.50000E-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 6, 4.50000E-03, 6.40000E-03, 6.80000E-03, 1.15000E-02, 7.40000E-03, 1.00000E-02, 2.10000E-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 2, 3.15000E-03, 2.94000E-03, 3.30000E-03, 3.20000E-02, 1.20000E-01, 2.20000E-01, 3.90000E-01, 4.10000E-01, 4.10000E-01, 1.00000E+00,0.0,0.0,0.0,0.0,0.0,0.0
 3, 2.30000E-03, 3.85000E-03, 5.00000E-03, 1.25000E-02, 8.50000E-02, 6.50000E-02, 1.60000E-01, 2.20000E-01, 1.00000E+00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 2, 5.90000E-03, 1.15000E-02, 6.20000E-03, 5.10000E-03, 8.00000E-03, 5.80000E-03, 2.90000E-02, 1.90000E-02, 6.00000E-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 0, 2.24000E-03, 5.10000E-03, 8.20000E-03, 1.15000E-02, 8.00000E-03, 7.50000E-02, 8.50000E-02, 1.90000E-01, 1.00000E+00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 1, 3.70000E-03, 6.60000E-03, 6.20000E-03, 8.20000E-03, 9.60000E-03, 7.40000E-03, 1.50000E-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 0, 3.95000E-03, 4.80000E-03, 1.15000E-02, 7.00000E-03, 1.65000E-02, 4.80000E-03, 3.40000E-02, 3.80000E-02, 2.60000E-01, 1.70000E-01,0.0,0.0,0.0,0.0,0.0,0.0
 2, 4.30000E-03, 6.20000E-03, 7.00000E-03, 6.00000E-03, 7.20000E-03, 2.20000E-02, 1.50000E-02, 2.20000E-02, 4.20000E-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 0, 3.35000E-03, 3.55000E-03, 8.20000E-03, 6.40000E-03, 8.60000E-03, 3.00000E-02, 1.90000E-01, 3.50000E-01, 6.10000E-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 4, 3.15000E-03, 7.20000E-03, 5.00000E-03, 7.00000E-03, 1.75000E-02, 1.20000E-02, 3.60000E-02, 1.60000E-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 2, 3.10000E-03, 6.00000E-03, 4.00000E-03, 1.05000E-02, 1.10000E-02, 1.35000E-02, 4.20000E-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 5, 4.30000E-03, 4.20000E-03, 5.80000E-03, 6.40000E-03, 1.55000E-02, 9.00000E-03, 2.60000E-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 3, 2.54000E-03, 4.30000E-03, 5.30000E-03, 1.25000E-02, 2.00000E-02, 1.75000E-02, 1.80000E-01, 3.00000E-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 0, 1.95000E-03, 1.40000E-02, 1.35000E-02, 1.60000E-02, 1.30000E-02, 1.80000E-02, 3.40000E-02, 2.80000E-02, 3.60000E-02, 3.80000E-02, 5.50000E-02, 9.50000E-02, 1.90000E-01, 7.00000E-02,0.0,0.0
 1, 5.70000E-03, 7.60000E-03, 6.40000E-03, 8.60000E-03, 8.80000E-03, 2.00000E-02, 9.40000E-03, 1.70000E-02, 4.00000E-02, 6.00000E-02, 2.60000E-02, 9.00000E-02, 8.00000E-02, 1.80000E-01,0.0,0.0
 0, 1.97000E-03, 4.30000E-03, 5.90000E-03, 1.40000E-02, 4.00000E-02, 2.80000E-01, 3.40000E-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 3, 2.60000E-03, 4.40000E-03, 9.00000E-03, 1.00000E-02, 9.20000E-03, 1.30000E-02, 5.00000E-01, 3.70000E-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 1, 3.75000E-03, 5.20000E-03, 5.50000E-03, 7.80000E-03, 1.05000E-02, 1.50000E-02, 1.70000E-02, 4.80000E-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 4, 5.10000E-03, 4.30000E-03, 5.40000E-03, 7.40000E-03, 8.80000E-03, 1.10000E-02, 1.55000E-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 0, 2.36000E-03, 4.30000E-03, 6.60000E-03, 1.60000E-02, 2.50000E-02, 2.80000E-02, 2.80000E-02, 6.50000E-02, 9.50000E-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 2, 3.80000E-03, 7.60000E-03, 6.80000E-03, 8.80000E-03, 6.60000E-03, 9.40000E-03, 1.45000E-02, 3.00000E-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 2, 2.86000E-03, 3.85000E-03, 6.80000E-03, 1.70000E-02, 1.60000E-02, 2.60000E-02, 2.70000E-02, 2.40000E-02, 1.00000E-01, 1.30000E-01,0.0,0.0,0.0,0.0,0.0,0.0
 4, 5.60000E-03, 4.80000E-03, 5.80000E-03, 6.20000E-03, 9.00000E-03, 1.05000E-02, 3.00000E-02, 2.00000E-02, 8.50000E-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 3, 3.75000E-03, 8.80000E-03, 1.35000E-02, 6.60000E-03, 1.05000E-02, 1.55000E-02, 1.05000E-02, 2.30000E-02, 2.10000E-02, 4.40000E-02, 4.40000E-02, 4.60000E-02,0.0,0.0,0.0,0.0
 6, 3.25000E-03, 6.60000E-03, 7.60000E-03, 6.60000E-03, 9.60000E-03, 1.90000E-02, 2.70000E-02, 2.70000E-02, 2.80000E-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 7, 3.65000E-03, 7.00000E-03, 1.00000E-02, 1.20000E-02, 1.45000E-02, 2.30000E-02, 2.10000E-02, 1.55000E-02, 1.60000E-02, 2.20000E-02, 2.40000E-02, 3.00000E-02, 1.30000E-01, 2.10000E-01,0.0,0.0
 2, 3.65000E-03, 2.90000E-03, 7.20000E-03, 1.10000E-02, 1.10000E-02, 1.55000E-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 8, 5.50000E-03, 5.60000E-03, 7.40000E-03, 1.30000E-02, 1.55000E-02, 1.55000E-02, 1.65000E-02, 1.70000E-02, 3.00000E-02, 2.70000E-02, 3.00000E-02, 3.20000E-02, 3.40000E-02, 4.80000E-02, 8.50000E-02,0.0
 6, 5.70000E-03, 5.70000E-03, 8.40000E-03, 6.80000E-03, 7.00000E-03, 1.00000E-02, 1.65000E-02, 2.10000E-02, 4.80000E-02, 4.00000E-02,0.0,0.0,0.0,0.0,0.0,0.0
 1, 4.80000E-03, 4.00000E-03, 8.00000E-03, 2.40000E-02, 9.40000E-03, 1.15000E-02, 1.45000E-02, 2.40000E-02, 2.40000E-02, 2.80000E-02, 1.30000E-01,0.0,0.0,0.0,0.0,0.0
 2, 4.60000E-03, 5.40000E-03, 6.40000E-03, 9.60000E-03, 1.35000E-02, 2.20000E-02, 1.45000E-02, 2.50000E-02, 2.40000E-02, 1.95000E-02, 3.60000E-02, 2.20000E-01,0.0,0.0,0.0,0.0
 1, 3.75000E-03, 2.62000E-03, 8.00000E-03, 1.20000E-02, 1.95000E-02, 1.50000E-02, 3.40000E-02, 2.30000E-01, 3.80000E-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 2, 4.50000E-03, 6.60000E-03, 6.00000E-03, 6.60000E-03, 1.35000E-02, 9.20000E-03, 2.10000E-02, 1.40000E-02, 3.00000E-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 0, 4.20000E-03, 9.20000E-03, 8.80000E-03, 1.05000E-02, 9.80000E-03, 1.50000E-02, 9.80000E-03, 1.55000E-02, 2.00000E-02, 2.80000E-02, 3.80000E-02, 7.00000E-02,0.0,0.0,0.0,0.0
 1, 3.95000E-03, 4.00000E-03, 7.40000E-03, 1.30000E-02, 1.10000E-02, 1.90000E-02, 1.05000E-02, 1.50000E-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 6, 6.20000E-03, 8.60000E-03, 1.05000E-02, 8.20000E-03, 1.15000E-02, 1.15000E-02, 1.45000E-02, 1.20000E-02, 1.25000E-02, 1.50000E-02, 3.00000E-02, 4.60000E-02,0.0,0.0,0.0,0.0
 0, 6.00000E-03, 6.60000E-03, 7.40000E-03, 6.60000E-03, 9.00000E-03, 8.80000E-03, 1.50000E-02, 1.30000E-02, 2.40000E-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 2, 4.80000E-03, 5.80000E-03, 5.90000E-03, 9.00000E-03, 7.20000E-03, 1.15000E-02, 1.20000E-02, 1.95000E-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 1, 4.50000E-03, 4.00000E-03, 7.20000E-03, 8.40000E-03, 1.05000E-02, 1.85000E-02, 1.60000E-02, 2.00000E-02, 4.80000E-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 6, 4.20000E-03, 6.40000E-03, 7.60000E-03, 7.20000E-03, 6.60000E-03, 1.30000E-02, 1.15000E-02, 3.00000E-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 2, 3.60000E-03, 3.65000E-03, 4.00000E-03, 1.20000E-02, 1.35000E-02, 2.50000E-02, 6.60000E-01, 4.70000E-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 0, 4.60000E-03, 4.00000E-03, 5.90000E-03, 7.00000E-03, 9.40000E-03, 1.25000E-02, 3.60000E-02, 5.00000E-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 8, 2.72000E-03, 4.60000E-03, 6.80000E-03, 1.25000E-02, 1.35000E-02, 2.20000E-02, 2.90000E-02, 3.20000E-02, 5.50000E-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 2, 3.30000E-03, 5.80000E-03, 4.90000E-03, 1.10000E-02, 1.30000E-02, 1.90000E-02, 2.10000E-02, 7.50000E-02, 3.80000E-02, 5.00000E-02, 1.70000E-01,0.0,0.0,0.0,0.0,0.0
 8, 3.40000E-03, 6.80000E-03, 6.80000E-03, 1.00000E-02, 1.05000E-02, 1.10000E-02, 1.05000E-02, 2.00000E-02, 1.80000E-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 4, 4.10000E-03, 3.80000E-03, 8.20000E-03, 1.00000E-02, 1.15000E-02, 1.75000E-02, 1.55000E-02, 1.45000E-02, 6.00000E-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 4, 3.70000E-03, 7.40000E-03, 6.00000E-03, 8.80000E-03, 1.05000E-02, 1.55000E-02, 2.60000E-02, 3.20000E-02, 3.20000E-02, 3.20000E-02, 8.00000E-02, 4.60000E-02, 1.30000E-01, 1.60000E-01,0.0,0.0
 2, 4.20000E-03, 6.00000E-03, 6.00000E-03, 4.80000E-03, 8.00000E-03, 2.30000E-02, 2.10000E-02, 4.80000E-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 1, 4.30000E-03, 2.86000E-03, 7.20000E-03, 1.05000E-02, 1.40000E-02, 8.80000E-03, 9.00000E-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 2, 3.65000E-03, 6.40000E-03, 5.30000E-03, 8.00000E-03, 8.00000E-03, 2.00000E-02, 2.10000E-02, 2.20000E-02, 5.50000E-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 3, 2.42000E-03, 4.20000E-03, 6.60000E-03, 1.45000E-02, 2.10000E-02, 1.85000E-02, 4.80000E-02, 5.00000E-02, 2.70000E-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 0, 3.10000E-03, 1.10000E-02, 9.20000E-03, 7.80000E-03, 1.65000E-02, 1.30000E-02, 1.40000E-02, 1.35000E-02, 3.40000E-02, 2.90000E-02, 2.70000E-02,0.0,0.0,0.0,0.0,0.0
 2, 3.20000E-03, 3.30000E-03, 8.00000E-03, 8.60000E-03, 3.20000E-02, 4.20000E-02, 1.30000E-02, 3.80000E-02, 1.60000E-01, 3.50000E-01,0.0,0.0,0.0,0.0,0.0,0.0
 0, 3.90000E-03, 5.10000E-03, 5.90000E-03, 9.00000E-03, 9.80000E-03, 1.20000E-02, 1.30000E-02, 8.00000E-02, 1.20000E-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 6, 6.40000E-03, 6.40000E-03, 8.00000E-03, 1.15000E-02, 8.40000E-03, 1.50000E-02, 1.50000E-02, 1.95000E-02, 1.35000E-02, 1.45000E-02, 2.10000E-02, 1.40000E-01,0.0,0.0,0.0,0.0
 2, 5.20000E-03, 6.20000E-03, 5.50000E-03, 8.80000E-03, 1.15000E-02, 1.80000E-02, 1.00000E-02, 1.05000E-02, 3.40000E-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 1, 2.84000E-03, 5.80000E-03, 9.40000E-03, 9.80000E-03, 1.25000E-02, 1.20000E-02, 2.30000E-02, 2.70000E-02, 3.80000E-02, 6.00000E-02,0.0,0.0,0.0,0.0,0.0,0.0
 7, 5.40000E-03, 4.90000E-03, 7.80000E-03, 1.10000E-02, 1.25000E-02, 8.80000E-03, 1.25000E-02, 1.40000E-02, 7.50000E-02, 2.00000E-02, 9.00000E-02,0.0,0.0,0.0,0.0,0.0
 2, 1.86000E-03, 4.20000E-03, 9.80000E-03, 9.40000E-03, 7.50000E-02, 1.50000E-01, 7.50000E-01, 7.90000E-01, 1.00000E+00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 6, 1.76000E-03, 5.70000E-03, 1.35000E-02, 1.90000E-02, 1.10000E-02, 4.20000E-02, 8.00000E-02, 1.30000E-01, 2.70000E-01, 1.50000E-01,0.0,0.0,0.0,0.0,0.0,0.0
 5, 3.30000E-03, 4.10000E-03, 1.00000E-02, 1.10000E-02, 1.40000E-02, 1.15000E-02, 1.45000E-02, 2.20000E-02, 1.30000E-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
